architecture,profile,p,seed,epoch,train_rmspe,validation_rmspe,run_id
exact_shallow,uniform,0.025,101,4,0.6315549955098246,0.41800173066886676,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,5,0.6321194623302203,0.25770473967407953,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,6,0.5407771820840902,0.6275408850951043,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,7,0.45584039203091137,0.3481553878476148,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,8,0.5050876034356795,0.44173873481213716,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,9,0.5556539441722763,0.6239175008340511,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,10,0.519802533868068,0.3742189519188128,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,11,0.490189070250573,0.418189354667887,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,12,0.41624688298233675,0.7666543251661441,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,13,0.3296343656373272,0.32410822125417016,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,14,0.35832256020109177,0.36358816378685466,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,15,0.338769982800532,0.19945056819408585,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,16,0.3384520278548375,0.2844764768205977,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,17,0.29967920044506824,0.1988242939799904,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,18,0.27731278326509556,0.26902131387411865,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,19,0.27654408656478274,0.3040207709307275,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,20,0.25625702782210563,0.18273924917208523,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,21,0.25069333319385634,0.1885547149977179,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,22,0.2467101363927411,0.27438383799951327,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,23,0.2332649392712966,0.18367861097298843,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,24,0.22196544937621218,0.18464774812007656,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,25,0.21955110949942855,0.18493091537116924,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,26,0.2122985317154822,0.18827983404076462,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,27,0.20991319688712448,0.1845428252398758,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,28,0.20788684413770386,0.18211503687741804,e8d2f54d85b9a32bf1f8
exact_shallow,uniform,0.025,101,29,0.2068978102573005,0.18202032785768427,e8d2f54d85b9a32bf1f8
exact_shallow,early,0.025,103,0,25.974628124637864,4.1497368627158275,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,1,6.624589377616912,2.429204994131608,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,2,4.826983444150348,1.324532561852321,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,3,1.9244001973848655,1.5629452292373924,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,4,0.7148147018463034,0.5477171332438099,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,5,0.7130838166889327,0.6961058477822688,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,6,0.6905687963204504,0.31020933436281384,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,7,0.6637847490261211,0.23631468979651657,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,8,0.6459214109248627,0.5527831301849206,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,9,0.6214905842956655,0.678964746581023,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,10,0.5410407492956092,1.1059698562841875,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,11,0.5391253247849528,0.26892994076677784,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,12,0.49045984953949767,0.20432383677164148,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,13,0.4493132078507664,0.8870387106415565,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,14,0.4250231938727424,0.33049223335420014,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,15,0.387226281637842,0.23700120834519967,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,16,0.3891462203262717,0.20514542368387206,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,17,0.32469198814786926,0.22454341406713815,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,18,0.33233173987210635,0.1859043966152794,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,19,0.27812593652534323,0.19537522929848827,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,20,0.2667036164746481,0.1992504906330067,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,21,0.2569253176813882,0.20564023034001763,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,22,0.2505296201378798,0.18348371321874052,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,23,0.2390169298241584,0.21539296752905718,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,24,0.238135484203093,0.210130052710061,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,25,0.21565796828295034,0.19052808130320395,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,26,0.21080038085999692,0.18296714126212832,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,27,0.20855993522711969,0.1821752521362815,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,28,0.20393577596865048,0.1823637103077124,01d3b17590c647d6a65a
exact_shallow,early,0.025,103,29,0.20300704001661476,0.18316245805899886,01d3b17590c647d6a65a
exact_shallow,early,0.025,102,0,25.494625567297962,4.820571813341533,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,1,5.624593907438982,1.9683147643071786,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,2,4.989560693156875,2.2858884504402024,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,3,2.2026745243835575,0.5552779479474367,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,4,0.8095901807219247,0.39928980164143363,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,5,0.6533980188074757,0.6274571602806773,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,6,0.5827297575713986,0.2057154884542912,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,7,0.5475714707087015,0.2146039141087781,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,8,0.5629802743962358,0.6897116619529535,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,9,0.48827714469264866,0.3412693532343669,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,10,0.4070022517092458,0.25040409470690456,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,11,0.34135455613149435,0.24998641345786624,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,12,0.3254502778749809,0.30678956606453406,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,13,0.38517762333545935,0.36958952860330774,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,14,0.34496490851953,0.2939487846496193,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,15,0.2866795114417607,0.24580852755994784,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,16,0.2947110719712852,0.3030334208649449,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,17,0.3059303076366566,0.2963326484922009,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,18,0.27783641526908165,0.24368584448783845,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,19,0.26788261777448563,0.23235745256029577,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,20,0.2484636954030389,0.3256569566441767,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,21,0.2441446499075663,0.18626301681031882,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,22,0.227571191389604,0.1895578345605968,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,23,0.22669477558849693,0.190190695520384,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,24,0.21616967484775101,0.19727091688427167,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,25,0.20612973389531278,0.1862698201938024,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,26,0.20370020212913223,0.18253535920543365,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,27,0.20072948731230586,0.18177210515249237,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,28,0.19911099431725565,0.18193839368899486,36ffcd4851887c1a38c2
exact_shallow,early,0.025,102,29,0.1976242114189769,0.18214755241888664,36ffcd4851887c1a38c2
exact_shallow,early,0.025,101,0,24.514580602960063,1.9961819052173193,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,1,5.260662140005467,4.878058194347727,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,2,5.836970827599731,2.590446468322764,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,3,2.4302037620069123,1.5808517742155792,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,4,0.85833207969943,1.027174100507283,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,5,0.7247618091743909,0.22414094324317574,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,6,0.6450161205987184,0.39352098556962645,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,7,0.5758146583724545,0.275415945716091,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,8,0.4322377872893313,0.24001971633461364,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,9,0.3884091710231911,0.34855700861691186,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,10,0.3646108727502621,0.33827111985807046,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,11,0.3415869003430003,0.24490582492395335,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,12,0.3249890234338224,0.486713322823932,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,13,0.3663116534113925,0.5937698411483613,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,14,0.36319075408218193,0.2570651052112158,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,15,0.3247984052627729,0.19175815365620041,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,16,0.28416724808215427,0.31424532793227644,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,17,0.3011362123535577,0.18742531668739648,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,18,0.2718856071545505,0.3455838863650726,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,19,0.2524091904243205,0.27411597558161827,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,20,0.249398406275573,0.1871471238000205,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,21,0.24127013921434426,0.18690449537764622,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,22,0.2377257834306304,0.26838463878067853,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,23,0.2239472537482102,0.19732795149984392,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,24,0.21466735190290293,0.18941236736387168,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,25,0.2098061611171839,0.18389563134612213,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,26,0.2050326029709869,0.18180688628209815,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,27,0.20198993339567503,0.18142889062151757,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,28,0.19985846173578733,0.1823866477542036,a60f33037ff0b59b8311
exact_shallow,early,0.025,101,29,0.19913066005483585,0.18132854329254808,a60f33037ff0b59b8311
exact_shallow,early,0.025,100,0,30.04246879861153,3.169024153892733,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,1,5.572102264119348,5.998917466342136,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,2,5.622821388641973,1.6833505783790943,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,3,1.8196320049789332,0.391426011751145,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,4,0.8378524945335114,0.9263669894111685,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,5,0.6718365704634435,0.3785270630874276,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,6,0.6767430697500896,1.701708581079004,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,7,0.4320608226637008,0.40952695436270514,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,8,0.5703703666634673,0.22411684796974138,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,9,0.42754180764422955,0.2830339298894791,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,10,0.40481659943868303,0.2432513945226125,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,11,0.4182307509932337,0.2291496108530456,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,12,0.4350279750634147,0.4764539209774703,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,13,0.38216526367405707,0.1930659256360223,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,14,0.37675951057690965,0.25000129074160826,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,15,0.3541878893458675,0.3643145383529853,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,16,0.30057177684275455,0.27865665014996827,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,17,0.28259435562803165,0.23082034423379658,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,18,0.26754497827519275,0.20711853956276455,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,19,0.24663053560416795,0.22394351015147987,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,20,0.24612908530917624,0.2542190947573683,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,21,0.23936440493843145,0.1823666571074919,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,22,0.2334997661025063,0.20083576386395727,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,23,0.2189138295691022,0.18181350762558363,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,24,0.21590288898479648,0.2207026505665264,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,25,0.21094594442948397,0.1818915289578194,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,26,0.20809777497542403,0.18286460626688528,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,27,0.2018471311580852,0.18505028855516964,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,28,0.20055909220348,0.181712455139254,9f50ff16eb54aedcec43
exact_shallow,early,0.025,100,29,0.1990364873457074,0.18168996293488054,9f50ff16eb54aedcec43
exact_shallow,late,0.025,102,0,26.617956660841784,7.83074980095717,356277b6fdfb348e859c
exact_shallow,late,0.025,102,1,4.531555616792255,2.5039308486445924,356277b6fdfb348e859c
exact_shallow,late,0.025,102,2,2.4144552344757533,0.4600728787084532,356277b6fdfb348e859c
exact_shallow,late,0.025,102,3,0.7893003636195846,0.30988309046801926,356277b6fdfb348e859c
exact_shallow,late,0.025,102,4,0.734450335295862,0.38602926974249874,356277b6fdfb348e859c
exact_shallow,late,0.025,102,5,0.7673268302859613,0.34006928629312166,356277b6fdfb348e859c
exact_shallow,late,0.025,102,6,0.6467510703989527,1.0631937716754964,356277b6fdfb348e859c
exact_shallow,late,0.025,102,7,0.7063708863836294,0.7520073491387617,356277b6fdfb348e859c
exact_shallow,late,0.025,102,8,0.5690862073740727,0.3197708808344971,356277b6fdfb348e859c
exact_shallow,late,0.025,102,9,0.5540675709084887,0.21960815125890024,356277b6fdfb348e859c
exact_shallow,late,0.025,102,10,0.5538851151374075,0.3078905856878776,356277b6fdfb348e859c
exact_shallow,late,0.025,102,11,0.48930744466589765,0.3219085018454366,356277b6fdfb348e859c
exact_shallow,late,0.025,102,12,0.4626631157526365,0.34913198807835005,356277b6fdfb348e859c
exact_shallow,late,0.025,102,13,0.4465835858682033,0.2621238617775018,356277b6fdfb348e859c
exact_shallow,late,0.025,102,14,0.4107923587590262,0.4906239834652518,356277b6fdfb348e859c
exact_shallow,late,0.025,102,15,0.38349688044577246,0.22048125891340262,356277b6fdfb348e859c
exact_shallow,late,0.025,102,16,0.3686655983496345,0.21971744716805622,356277b6fdfb348e859c
exact_shallow,late,0.025,102,17,0.3569513510136672,0.26595239910657564,356277b6fdfb348e859c
exact_shallow,late,0.025,102,18,0.3415800957618408,0.24316388988795407,356277b6fdfb348e859c
exact_shallow,late,0.025,102,19,0.3157618367042872,0.23523012235334523,356277b6fdfb348e859c
exact_shallow,late,0.025,102,20,0.3011506388009266,0.23624052719837613,356277b6fdfb348e859c
exact_shallow,late,0.025,102,21,0.27891593559228356,0.19887484891811907,356277b6fdfb348e859c
exact_shallow,late,0.025,102,22,0.27137864363558023,0.21706695816217927,356277b6fdfb348e859c
exact_shallow,late,0.025,102,23,0.25966600664376477,0.20784503725657252,356277b6fdfb348e859c
exact_shallow,late,0.025,102,24,0.2474355835697906,0.18899607205853933,356277b6fdfb348e859c
exact_shallow,late,0.025,102,25,0.2387037999570326,0.19302028468916801,356277b6fdfb348e859c
exact_shallow,late,0.025,102,26,0.2354413993436381,0.18454079964169556,356277b6fdfb348e859c
exact_shallow,late,0.025,102,27,0.2264782264750709,0.1878893051869034,356277b6fdfb348e859c
exact_shallow,late,0.025,102,28,0.2171426605082772,0.1835551895990028,356277b6fdfb348e859c
exact_shallow,late,0.025,102,29,0.21292673623400415,0.1836726730422867,356277b6fdfb348e859c
exact_shallow,late,0.025,101,0,26.401325295347934,1.4848370983764871,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,1,4.565429468358174,2.860327627560345,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,2,2.713389128603142,0.2984275681536956,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,3,0.7175853827196211,0.5523575531668677,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,4,0.7475854790682946,0.2695438247414018,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,5,0.5689995887912336,0.2864967864761066,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,6,0.5912600012243879,0.28588974811027057,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,7,0.5098486848472826,0.3791068136353416,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,8,0.5083217535338816,0.24122246548815704,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,9,0.5044291991682989,0.21983158963703087,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,10,0.45724245111540773,0.5050085783909029,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,11,0.4967370518477924,0.2471243509804788,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,12,0.427473512498467,0.21086183619063056,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,13,0.418436458104905,0.3291844831263973,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,14,0.35538578472812965,0.2960310473765021,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,15,0.3676337194536131,0.30063294072041896,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,16,0.34021148659320305,0.23846640973499988,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,17,0.3144127295119246,0.2634348547732574,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,18,0.30480214620640395,0.18605333861527895,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,19,0.29339053644255636,0.1873106267596669,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,20,0.29384039828135966,0.22130355735504145,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,21,0.2742704099014115,0.20121752770953433,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,22,0.2658673756070142,0.24499283961280707,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,23,0.2572273022139671,0.18649592253051875,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,24,0.24408853124670005,0.18368337640747115,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,25,0.2279442259313346,0.1945947391556749,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,26,0.22074591162024795,0.19106512371864173,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,27,0.21389300931058225,0.18325085000118874,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,28,0.21019505839516373,0.1823161078584623,3d2841242bff1d83ea00
exact_shallow,late,0.025,101,29,0.20933981492505074,0.18253619160951948,3d2841242bff1d83ea00
exact_shallow,late,0.025,100,0,31.997169761366006,7.725413110058484,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,1,5.259875465294654,2.6658785052296077,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,2,2.340875779443931,0.6246903241382784,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,3,0.7291882288315272,0.5692679657200738,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,4,0.6987635652114701,0.3684863696963269,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,5,0.5437410240219833,0.8678942425036057,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,6,0.5449761454512024,0.3379254107174144,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,7,0.4243955442556824,0.3171339637756049,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,8,0.4148644269404242,0.3592359192847069,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,9,0.5873893820925357,0.869862302834605,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,10,0.6773221984150992,0.37913144518286107,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,11,0.37171943122661066,0.3816756578849687,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,12,0.4359873216181762,0.2969731563010204,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,13,0.3479572675841872,0.2010763200603386,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,14,0.3528219369250826,0.26927210006074837,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,15,0.3030735995382286,0.21483732267162514,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,16,0.30737928814597676,0.2092188102114818,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,17,0.32313186307023295,0.33471882870093334,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,18,0.2976744367094848,0.23255594828161066,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,19,0.2777563091506638,0.18906997589395755,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,20,0.27073857754446995,0.18508141905416395,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,21,0.25129322715604735,0.18456787964287313,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,22,0.2529482018138042,0.18811056863194894,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,23,0.23798442079363671,0.1828888501270398,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,24,0.22953480160405335,0.18428725558161949,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,25,0.22401095110979832,0.19139851801382715,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,26,0.219564942045608,0.1819291000467748,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,27,0.21301551005459707,0.18212137434583608,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,28,0.2094357171014644,0.18271833079752925,fe1b0cd385fa6012112e
exact_shallow,late,0.025,100,29,0.20800331208652764,0.18240895274615374,fe1b0cd385fa6012112e
exact_shallow,early,0.025,104,0,30.80390822170626,7.430763721322122,96303858045723389b35
exact_shallow,early,0.025,104,1,7.314273408311829,5.907677457248429,96303858045723389b35
exact_shallow,early,0.025,104,2,5.102443769561659,0.9738735034842227,96303858045723389b35
exact_shallow,early,0.025,104,3,1.6975326076699457,0.5961530149611327,96303858045723389b35
exact_shallow,early,0.025,104,4,0.7621193087592969,0.5037250059161651,96303858045723389b35
exact_shallow,early,0.025,104,5,0.5185999523742414,0.5275547059950058,96303858045723389b35
exact_shallow,early,0.025,104,6,0.6839562835858656,0.3134379151889899,96303858045723389b35
exact_shallow,early,0.025,104,7,0.577850436710736,0.5673322427190052,96303858045723389b35
exact_shallow,early,0.025,104,8,0.6260451032841688,0.3037877057249099,96303858045723389b35
exact_shallow,early,0.025,104,9,0.5195815701020932,0.3189944878020077,96303858045723389b35
exact_shallow,early,0.025,104,10,0.45480574910590243,0.2414010436180305,96303858045723389b35
exact_shallow,early,0.025,104,11,0.4682851207340744,0.2279721067480109,96303858045723389b35
exact_shallow,early,0.025,104,12,0.4685290593319136,0.2762001743415467,96303858045723389b35
exact_shallow,early,0.025,104,13,0.4567117662210139,0.2488218783226337,96303858045723389b35
exact_shallow,early,0.025,104,14,0.4107293291653645,0.25656780646743577,96303858045723389b35
exact_shallow,early,0.025,104,15,0.35657012484757183,0.1921804584909337,96303858045723389b35
exact_shallow,early,0.025,104,16,0.3353806597034977,0.19396137914734327,96303858045723389b35
exact_shallow,early,0.025,104,17,0.33193610193097983,0.21422146616951837,96303858045723389b35
exact_shallow,early,0.025,104,18,0.2857725661726653,0.1915380274705379,96303858045723389b35
exact_shallow,early,0.025,104,19,0.27147850445988997,0.19481740884874493,96303858045723389b35
exact_shallow,early,0.025,104,20,0.23984315301163964,0.19228019480628034,96303858045723389b35
exact_shallow,early,0.025,104,21,0.235847850804641,0.2596734725245394,96303858045723389b35
exact_shallow,early,0.025,104,22,0.25729772678135177,0.20903028341165886,96303858045723389b35
exact_shallow,early,0.025,104,23,0.22659938825029827,0.18857138876348783,96303858045723389b35
exact_shallow,early,0.025,104,24,0.2184411894535964,0.21607867711142928,96303858045723389b35
exact_shallow,early,0.025,104,25,0.21045162841918688,0.23177667213618047,96303858045723389b35
exact_shallow,early,0.025,104,26,0.20824234133793978,0.18811526231983888,96303858045723389b35
exact_shallow,early,0.025,104,27,0.20408749223097586,0.18380587697216444,96303858045723389b35
exact_shallow,early,0.025,104,28,0.20012631696939856,0.1818334177465271,96303858045723389b35
exact_shallow,early,0.025,104,29,0.19907067972135262,0.18306938180490032,96303858045723389b35
exact_shallow,late,0.025,104,0,31.719876697032838,4.068024108850529,b6447494841253543344
exact_shallow,late,0.025,104,1,5.780892496156738,1.6829365715399986,b6447494841253543344
exact_shallow,late,0.025,104,2,2.611865689122328,0.4971331641120513,b6447494841253543344
exact_shallow,late,0.025,104,3,0.8093701652048966,0.6135171672068132,b6447494841253543344
exact_shallow,late,0.025,104,4,0.5665695415338728,0.7363379194328146,b6447494841253543344
exact_shallow,late,0.025,104,5,0.7126333337754623,0.6512226900869887,b6447494841253543344
exact_shallow,late,0.025,104,6,0.5055779651233375,0.2850282687409649,b6447494841253543344
exact_shallow,late,0.025,104,7,0.509338008467357,0.6551208900867423,b6447494841253543344
exact_shallow,late,0.025,104,8,0.5632588083094153,0.2116677546337562,b6447494841253543344
exact_shallow,late,0.025,104,9,0.49333708655138897,0.6577096600401777,b6447494841253543344
exact_shallow,late,0.025,104,10,0.5409745207512525,0.4281337700601522,b6447494841253543344
exact_shallow,late,0.025,104,11,0.4882001789186429,0.5364721655334511,b6447494841253543344
exact_shallow,late,0.025,104,12,0.4255768592403783,0.2609433228910671,b6447494841253543344
exact_shallow,late,0.025,104,13,0.39948068773108875,0.23872593007394396,b6447494841253543344
exact_shallow,late,0.025,104,14,0.4042416787822937,0.3150957722284407,b6447494841253543344
exact_shallow,late,0.025,104,15,0.3920825069122521,0.2665215686745197,b6447494841253543344
exact_shallow,late,0.025,104,16,0.36743613182562707,0.31145804206920347,b6447494841253543344
exact_shallow,late,0.025,104,17,0.34073036337878576,0.18896617914943564,b6447494841253543344
exact_shallow,late,0.025,104,18,0.3159148799708409,0.28680842460119754,b6447494841253543344
exact_shallow,late,0.025,104,19,0.3152230905262599,0.20939962013817642,b6447494841253543344
exact_shallow,late,0.025,104,20,0.28735084738471395,0.22408940075795672,b6447494841253543344
